Neighborhood;Income
Colon Centro y Noroeste;18688
Punta Carretas;0
Punta Carretas;265760
Punta Carretas;0
Atahualpa;130439
Atahualpa;301355 y6667
Atahualpa;22189
Atahualpa;6000
Pocitos;65118
Pta. Rieles y Bella Italia;29389
Villa Munoz y Retiro;0
Villa Munoz y Retiro;15000
Aires Puros;1300
Aires Puros;22000
Aires Puros;18800
Centro;54189
Centro;24189
Castro y P. Castellanos;23364
Reducto;34193
Reducto;28693
Colon Centro y Noroeste;12000
Colon Centro y Noroeste;20197
Pocitos;57271
Pocitos;52329 y33333
La Paloma y Tomkinson;3000
La Paloma y Tomkinson;9197
La Paloma y Tomkinson;0
Pta. Rieles y Bella Italia;30000
Pta. Rieles y Bella Italia;1615
Pta. Rieles y Bella Italia;0
Brazo Oriental;77375
Brazo Oriental;15150
Ituzaingo;11000
Ituzaingo;11000
Casabo y Pajas Blancas;33486
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Aguada;14000
Aguada;12199
Tres Cruces;121000
Tres Cruces;64271
Malvin;0
Malvin;27271
Malvin;30000
Union;41163
Union;10400
Malvin Norte;25000
Malvin Norte;15000
Malvin Norte;3000
Malvin Norte;0
Brazo Oriental;27271
Brazo Oriental;62271
Brazo Oriental;0
Brazo Oriental;0
Pocitos;0
Pocitos;109214
Pocitos;62214
La Paloma y Tomkinson;43000
Villa Espanola;10628
Villa Espanola;23318
Villa Espanola;0
Union;43180
Union;45180
Union;0
Aguada;42214
Las Canteras;23000
Las Canteras;39288
Las Canteras;27288
Tres Cruces;90118
Tres Cruces;0
Maronas y Parque Guarani;17262
Maronas y Parque Guarani;2262
Maronas y Parque Guarani;18000
Maronas y Parque Guarani;0
Villa Garcia y Manga Rur.;55262
Villa Garcia y Manga Rur.;15000
Villa Garcia y Manga Rur.;8262
Villa Garcia y Manga Rur.;0
Punta Carretas;50288
Mercado Modelo y Bolivar;39189
Mercado Modelo y Bolivar;54919
Mercado Modelo y Bolivar;0
Mercado Modelo y Bolivar;0
Tres Ombues y Victoria;32214
Reducto;28000
Reducto;49262
Reducto;0
Buceo;24000
Jacinto Vera;41754
Jacinto Vera;31714
Cordon;16189
Cordon;0
Malvin Norte;68236
Malvin Norte;36118
Malvin Norte;0
Malvin Norte;0
Punta Gorda;33721
Pocitos;27262
Pocitos;42262
Pocitos;0
Pocitos;322010
Pocitos;0
Carrasco;32262
Casabo y Pajas Blancas;74729
Casabo y Pajas Blancas;8000
Casabo y Pajas Blancas;0
Pocitos;93513 y33333
Malvin;39288
Malvin;52288
Malvin;0
Aires Puros;32189
Cerro;40000
La Paloma y Tomkinson;2300
La Paloma y Tomkinson;12000
La Paloma y Tomkinson;4000
Villa Garcia y Manga Rur.;39062
Villa Garcia y Manga Rur.;4334
Villa Garcia y Manga Rur.;4334
Villa Garcia y Manga Rur.;0
Pocitos;59189
Pocitos;103105 y6667
Pocitos;0
Pocitos;0
Maronas y Parque Guarani;21562
Maronas y Parque Guarani;19862
Maronas y Parque Guarani;18648
Maronas y Parque Guarani;0
Maronas y Parque Guarani;0
Colon Sureste y Abayuba;8000
Colon Sureste y Abayuba;13000
Colon Sureste y Abayuba;0
Colon Sureste y Abayuba;0
Colon Sureste y Abayuba;0
Paso de la Arena;1638
Paso de la Arena;0
Penarol y Lavalleja;47180
Parque Rodo;62288
Parque Rodo;24288
Parque Rodo;0
Belvedere;12000
Pocitos;14400
Pocitos;70271
Pocitos;101666 y6667
Pocitos;26000
Pocitos;0
Conciliacion;20232
Paso de las Duranas;83000
Aires Puros;65000
Jardines del Hipodromo;33200
Jardines del Hipodromo;0
Jardines del Hipodromo;0
Jardines del Hipodromo;0
Jardines del Hipodromo;0
Jardines del Hipodromo;0
Malvin Norte;17000
Malvin Norte;32288
Malvin Norte;24388
Malvin Norte;2288
Malvin Norte;12000
Pque. Batlle y V. Dolores;52197
Buceo;40214
Buceo;0
Castro y P. Castellanos;55180
Castro y P. Castellanos;64080
Castro y P. Castellanos;0
Centro;43214
Centro;47214
Pque. Batlle y V. Dolores;46000
Pque. Batlle y V. Dolores;54000
Pque. Batlle y V. Dolores;43288
Maronas y Parque Guarani;15800
Maronas y Parque Guarani;24180
Carrasco;178000
Carrasco;0
Malvin Norte;63918
Aguada;110000
Aguada;10000
Pque. Batlle y V. Dolores;45514
Pque. Batlle y V. Dolores;62214
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;0
Penarol y Lavalleja;19000
Nuevo Paris;16837
Nuevo Paris;0
Nuevo Paris;0
Nuevo Paris;42197
Nuevo Paris;17262
Nuevo Paris;21222
Malvin Norte;17000
Malvin Norte;32473
Colon Centro y Noroeste;54018
Colon Centro y Noroeste;0
Colon Centro y Noroeste;0
Colon Centro y Noroeste;0
Brazo Oriental;41220
Brazo Oriental;69420
Brazo Oriental;0
Ituzaingo;29220
Ituzaingo;54220
Ituzaingo;0
Pocitos;24288
Pocitos;0
Castro y P. Castellanos;29000
Union;42720
Union;48220
Maronas y Parque Guarani;0
Maronas y Parque Guarani;20000
Maronas y Parque Guarani;50000
Maronas y Parque Guarani;0
Pta. Rieles y Bella Italia;26262
Pta. Rieles y Bella Italia;25262
Prado y Nueva Savona;18271
Pocitos;20000
Buceo;82525
Buceo;20000
Buceo;27271
Malvin;154000
Colon Centro y Noroeste;24300
Colon Centro y Noroeste;0
Colon Centro y Noroeste;0
Colon Centro y Noroeste;0
Colon Centro y Noroeste;0
Malvin;39175
Lezica y Melilla;34271
Lezica y Melilla;37271
Union;48000
Jardines del Hipodromo;14040
Jardines del Hipodromo;0
Capurro y Bella Vista;12000
Capurro y Bella Vista;12800
Capurro y Bella Vista;12000
Buceo;115621 y3333
Carrasco;75000
Pocitos;115000
La Figurita;82802
La Figurita;26000
La Figurita;18262
Colon Centro y Noroeste;11000
Colon Centro y Noroeste;10000
Casavalle;27288
Casavalle;14500
Casavalle;0
Las Canteras;80500
La Paloma y Tomkinson;3960 y5
Conciliacion;62214
Flor de Maronas;18000
Flor de Maronas;0
Belvedere;10000
La Comercial;209637 y6667
La Comercial;2271
La Comercial;0
La Figurita;37197
La Figurita;32197
La Figurita;0
La Figurita;0
Manga;22000
Carrasco Norte;199220
Carrasco Norte;36520
Carrasco Norte;0
Capurro y Bella Vista;35062
Capurro y Bella Vista;34962
Pque. Batlle y V. Dolores;19100
Union;60197
Union;4000
Union;3000
Lezica y Melilla;14500
Lezica y Melilla;17197
Manga y Toledo Chico;24189
Manga y Toledo Chico;29378
Manga y Toledo Chico;18389
Manga y Toledo Chico;0
Sayago;59189
Sayago;62189
Flor de Maronas;11600
Malvin Norte;47214
Malvin Norte;0
Cordon;22699
Las Acacias;17000
Las Acacias;20000
La Figurita;16000
Cerrito;0
Cerrito;32271
Cerrito;38271
Cerrito;43000
Centro;37271
Las Canteras;8200
Las Canteras;0
Las Canteras;0
Pocitos;230214
Pocitos;37214
Pocitos;0
Pocitos;0
Pocitos;0
Malvin;40193
Malvin;35193
Piedras Blancas;40288
Piedras Blancas;37288
Piedras Blancas;0
Piedras Blancas;0
La Paloma y Tomkinson;34000
Cerrito;121124
Cerrito;0
Paso de la Arena;17000
Paso de la Arena;14000
Nuevo Paris;10288
Nuevo Paris;39988
Nuevo Paris;0
Punta Gorda;140000
Punta Gorda;15000
Cerrito;32220
Cerrito;62220
Cerrito;0
Cerrito;0
Union;20000
Jardines del Hipodromo;12000
Jardines del Hipodromo;20193
Cordon;0
Cordon;37000
Penarol y Lavalleja;38288
Penarol y Lavalleja;43288
Buceo;60197
Buceo;64197
Buceo;0
Manga;59193
Manga;21193
Manga;0
Pque. Batlle y V. Dolores;77341
Penarol y Lavalleja;25000
Reducto;60551
Ituzaingo;30271
Ituzaingo;8000
Palermo;20000
Palermo;85109 y66667
Aires Puros;60118
Aires Puros;42118
Aires Puros;48618
Aires Puros;0
Jardines del Hipodromo;20000
Jardines del Hipodromo;29118
Larranaga;49000
Nuevo Paris;36418
Nuevo Paris;29918
Nuevo Paris;0
Pocitos;80118
Pque. Batlle y V. Dolores;48788
Pque. Batlle y V. Dolores;72288
Pque. Batlle y V. Dolores;0
Jardines del Hipodromo;16000
Penarol y Lavalleja;0
Penarol y Lavalleja;37288
Penarol y Lavalleja;12000
Tres Ombues y Victoria;21000
Tres Ombues y Victoria;0
Tres Ombues y Victoria;0
Tres Ombues y Victoria;0
Prado y Nueva Savona;43762
Prado y Nueva Savona;20000
Prado y Nueva Savona;37262
Prado y Nueva Savona;0
Punta Gorda;92214
Punta Gorda;62214
Punta Gorda;0
Punta Gorda;0
Villa Garcia y Manga Rur.;31000
Pocitos;42412
Pocitos;23262
Nuevo Paris;24000
Nuevo Paris;20000
Nuevo Paris;15159
Piedras Blancas;41271
Piedras Blancas;0
Piedras Blancas;0
Union;34771
Union;18271
Union;18750
Union;0
Belvedere;35193
Belvedere;0
Belvedere;0
Punta Carretas;220034 y6667
Punta Carretas;47600
Aguada;18788
Aguada;32288
Tres Cruces;79788
Tres Cruces;50000
Tres Cruces;0
Tres Cruces;0
Las Acacias;13000
Las Acacias;20000
Flor de Maronas;11700
Flor de Maronas;0
Flor de Maronas;2193
Flor de Maronas;21193
Maronas y Parque Guarani;44558
Maronas y Parque Guarani;0
Maronas y Parque Guarani;0
Malvin;127333 y3333
Malvin;35000
Colon Sureste y Abayuba;112720
Colon Sureste y Abayuba;35220
Colon Sureste y Abayuba;0
Colon Sureste y Abayuba;0
Colon Centro y Noroeste;19000
Colon Centro y Noroeste;19734
Casavalle;8000
Casavalle;16802
Malvin Norte;21000
Pque. Batlle y V. Dolores;67288
Centro;50288
Centro;63388
Tres Cruces;37271
Tres Cruces;10000
Malvin;0
Malvin;52214
Malvin;0
Malvin;0
Malvin;0
Penarol y Lavalleja;36000
Penarol y Lavalleja;10200
Union;71288
Union;50000
Carrasco;102000
Jardines del Hipodromo;40000
Jardines del Hipodromo;12000
Belvedere;64288
Pocitos;66000
Pocitos;0
Paso de las Duranas;44189
Paso de las Duranas;11000
Malvin;42214
Malvin;110000
Malvin;52214
Buceo;0
Nuevo Paris;65771
Nuevo Paris;0
Nuevo Paris;0
Nuevo Paris;0
Nuevo Paris;0
Nuevo Paris;0
Cordon;53204 y66667
Punta Gorda;54951
Punta Gorda;0
Punta Gorda;0
Belvedere;35000
Belvedere;12000
Belvedere;0
Belvedere;0
Punta Carretas;94000
Malvin;22000
Malvin;34193
Punta Carretas;62193
Punta Carretas;27193
Punta Carretas;0
Villa Garcia y Manga Rur.;41080
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Pque. Batlle y V. Dolores;32288
Pque. Batlle y V. Dolores;52288
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;0
Larranaga;13000
Larranaga;11300
Cordon;64437 y66667
Cordon;0
Cordon;16000
Penarol y Lavalleja;7371
Penarol y Lavalleja;32271
Las Acacias;20000
Las Acacias;55271
Las Acacias;0
Las Acacias;0
Las Acacias;0
Penarol y Lavalleja;39706
Penarol y Lavalleja;2000
Ciudad Vieja;20000
Cordon;32180
Cordon;22180
Cordon;2180
Cordon;37180
Cordon;20180
Cordon;42180
Brazo Oriental;48134
Villa Espanola;23754
Villa Espanola;63214
Villa Espanola;0
Villa Espanola;0
Pocitos;60197
Pocitos;72197
Pocitos;0
Pocitos;0
Nuevo Paris;50464
Nuevo Paris;1670
Nuevo Paris;0
Nuevo Paris;0
Nuevo Paris;0
Nuevo Paris;0
Jardines del Hipodromo;35000
Casavalle;17000
Tres Ombues y Victoria;19193
Tres Ombues y Victoria;40193
Tres Ombues y Victoria;0
Tres Ombues y Victoria;22193
Tres Ombues y Victoria;0
Tres Ombues y Victoria;0
Tres Ombues y Victoria;0
Pque. Batlle y V. Dolores;102262
Pque. Batlle y V. Dolores;65595 y33333
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;0
Villa Espanola;27000
Buceo;60288
Buceo;11000
Buceo;0
Buceo;0
Union;11600
Union;11000
La Paloma y Tomkinson;48000
La Paloma y Tomkinson;11900
Malvin;70000
Las Acacias;31000
Parque Rodo;83047 y33333
Pocitos;24193
Pocitos;47193
Centro;51675
Centro;0
Union;32271
Cordon;39000
Cordon;38200
Penarol y Lavalleja;51314
Penarol y Lavalleja;29214
Larranaga;56731 y33333
Larranaga;43271
Buceo;99368
Buceo;191500
La Comercial;42214
La Comercial;78630 y66667
La Comercial;5000
Villa Espanola;146188
Sayago;12350
Nuevo Paris;24811
Nuevo Paris;1600
Nuevo Paris;0
Jacinto Vera;42271
Jacinto Vera;82271
Jacinto Vera;0
La Blanqueada;42180
La Blanqueada;53070
La Blanqueada;0
La Blanqueada;0
Buceo;115513 y3333
Buceo;62180
Buceo;0
Buceo;0
Manga;30436
Manga;32118
Manga;0
Ciudad Vieja;60262
Ciudad Vieja;12112
Ciudad Vieja;0
Buceo;56197
Buceo;52197
Buceo;0
Pque. Batlle y V. Dolores;46214
Pque. Batlle y V. Dolores;56214
Pque. Batlle y V. Dolores;0
Atahualpa;121333 y3333
Atahualpa;25000
La Paloma y Tomkinson;27000
La Paloma y Tomkinson;14000
Prado y Nueva Savona;82189
Prado y Nueva Savona;88000
Prado y Nueva Savona;21189
Prado y Nueva Savona;0
Prado y Nueva Savona;0
Tres Cruces;84197
Tres Cruces;0
Tres Cruces;0
La Paloma y Tomkinson;32862
La Paloma y Tomkinson;21562
La Paloma y Tomkinson;0
La Paloma y Tomkinson;0
Larranaga;97886 y66667
Larranaga;140220
Larranaga;0
Larranaga;0
La Comercial;20600
La Comercial;32500
Pocitos;118000
Punta Carretas;92220
Punta Carretas;0
Punta Carretas;0
Punta Carretas;0
Villa Munoz y Retiro;42271
Villa Munoz y Retiro;20271
Villa Munoz y Retiro;0
Punta Gorda;292789 y75
Punta Gorda;0
Punta Gorda;0
Buceo;185000
Buceo;50000
Paso de la Arena;47193
Paso de la Arena;32193
Paso de la Arena;0
Castro y P. Castellanos;22193
Castro y P. Castellanos;19693
Castro y P. Castellanos;0
Lezica y Melilla;37288
Lezica y Melilla;34288
Lezica y Melilla;0
Lezica y Melilla;0
Manga;32000
Manga;0
Manga;0
Penarol y Lavalleja;39180
Penarol y Lavalleja;42180
Penarol y Lavalleja;0
Pocitos;70000
Penarol y Lavalleja;0
Penarol y Lavalleja;26288
Penarol y Lavalleja;0
Penarol y Lavalleja;11000
Penarol y Lavalleja;21000
Palermo;57038
Nuevo Paris;13000
Nuevo Paris;0
Prado y Nueva Savona;10600
Maronas y Parque Guarani;26278
Maronas y Parque Guarani;14900
Maronas y Parque Guarani;3123
Maronas y Parque Guarani;14262
Maronas y Parque Guarani;5000
Maronas y Parque Guarani;0
Maronas y Parque Guarani;0
Maronas y Parque Guarani;0
Union;12500
Union;32500
Union;0
Colon Sureste y Abayuba;18300
Colon Sureste y Abayuba;18000
Colon Sureste y Abayuba;12885
Punta Carretas;82214
Punta Carretas;17214
Punta Carretas;0
Punta Carretas;9500
Cerro;48214
Cerro;0
Cerro;0
Cerro;0
Cerro;13300
La Blanqueada;36000
La Blanqueada;39193
La Blanqueada;0
Larranaga;40568
Larranaga;28288
Larranaga;18288
Tres Ombues y Victoria;9000
Tres Ombues y Victoria;27262
Tres Ombues y Victoria;0
Tres Ombues y Victoria;0
Tres Ombues y Victoria;0
Malvin;44193
Larranaga;1500
Palermo;15117
Palermo;0
Villa Munoz y Retiro;31663
Villa Munoz y Retiro;41288
Penarol y Lavalleja;53425
Penarol y Lavalleja;62262
Penarol y Lavalleja;0
Jacinto Vera;96704 y66667
Jacinto Vera;46588
Jacinto Vera;0
Jacinto Vera;0
Centro;0
Centro;25262
Aires Puros;35254
Aires Puros;5000
Aires Puros;0
Aires Puros;0
Aires Puros;0
Pque. Batlle y V. Dolores;33288
Las Canteras;64054 y33333
Las Canteras;17271
Manga;20000
Manga;2000
Manga;20271
Manga;0
Manga;0
Ciudad Vieja;14193
Ciudad Vieja;0
Tres Cruces;15000
Tres Cruces;23000
Tres Cruces;10000
Cerrito;58800
Cerrito;0
Piedras Blancas;19193
Piedras Blancas;6940
Piedras Blancas;0
Piedras Blancas;0
La Paloma y Tomkinson;11000
La Paloma y Tomkinson;4000
La Paloma y Tomkinson;17000
Cordon;35197
Punta Carretas;162118
Punta Carretas;0
Las Acacias;48990
Las Acacias;2000
Las Acacias;0
Aguada;61000
Aguada;96030 y33333
Aguada;0
Belvedere;42189
Belvedere;0
Belvedere;0
La Figurita;92180
La Figurita;92180
La Figurita;0
La Figurita;0
Flor de Maronas;71928
Flor de Maronas;25288
Flor de Maronas;17828
Las Canteras;37193
Las Canteras;43993
Las Canteras;0
Las Canteras;0
La Blanqueada;0
La Blanqueada;54720
La Blanqueada;26220
Tres Cruces;19197
Tres Cruces;14197
Tres Cruces;27197
Tres Cruces;14197
Conciliacion;32262
Conciliacion;34262
Conciliacion;0
Conciliacion;0
Las Acacias;30262
Las Acacias;30512
Las Acacias;0
Buceo;66000
Carrasco Norte;64518
Carrasco Norte;0
Carrasco Norte;0
La Paloma y Tomkinson;12000
Conciliacion;22118
Conciliacion;71618
Conciliacion;0
La Blanqueada;20400
La Blanqueada;16000
Prado y Nueva Savona;32262
Prado y Nueva Savona;47262
Prado y Nueva Savona;0
Prado y Nueva Savona;0
Palermo;76255
Palermo;0
Palermo;0
Nuevo Paris;35296
Nuevo Paris;29220
Jardines del Hipodromo;22118
Jardines del Hipodromo;22118
Jardines del Hipodromo;0
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;31788
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Piedras Blancas;34900
Piedras Blancas;11800
Piedras Blancas;37000
Carrasco;45000
Carrasco;55000
Carrasco;0
Carrasco;0
Malvin;28000
Villa Garcia y Manga Rur.;24370
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Buceo;42262
Buceo;32262
Buceo;0
Casabo y Pajas Blancas;19000
Casabo y Pajas Blancas;27262
Paso de la Arena;0
Paso de la Arena;25000
Centro;51768
Centro;28000
Centro;0
Atahualpa;42117
Ciudad Vieja;85620
Ciudad Vieja;78720
Pocitos;85566 y33333
Pocitos;91026 y33333
Pocitos;0
Pocitos;0
Punta Carretas;35214
Punta Carretas;204297 y3333
Punta Carretas;0
La Teja;33184
La Teja;0
Punta Carretas;62193
Punta Carretas;72193
Mercado Modelo y Bolivar;37288
Mercado Modelo y Bolivar;36236
Mercado Modelo y Bolivar;35454 y66667
Reducto;78080 y66667
Reducto;32214
Flor de Maronas;21193
Flor de Maronas;700
Flor de Maronas;0
Barrio Sur;11800
Barrio Sur;27141
Barrio Sur;0
Pocitos;12000
Pocitos;11500
Punta Carretas;416666 y6667
Punta Carretas;0
Punta Carretas;0
Punta Carretas;0
Punta Carretas;0
Pocitos;41445
Pocitos;49197
Las Canteras;41090
Las Canteras;41220
Las Canteras;50220
Carrasco;81220
Carrasco;27720
Carrasco;40000
Carrasco;0
Malvin;50876
Malvin;52288
Malvin;0
La Comercial;11000
La Comercial;3500
La Comercial;12000
Cordon;57214
Pta. Rieles y Bella Italia;32000
Pta. Rieles y Bella Italia;21962
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Pocitos;58254 y66667
La Teja;12000
Larranaga;14000
Larranaga;17997
Cordon;0
Cordon;20180
Cordon;0
Cordon;0
Penarol y Lavalleja;36560
Penarol y Lavalleja;0
Penarol y Lavalleja;28500
Penarol y Lavalleja;12000
Jardines del Hipodromo;73664
Jardines del Hipodromo;63760
Jardines del Hipodromo;0
Brazo Oriental;38271
Palermo;17000
Palermo;1000
Palermo;0
Palermo;8000
Malvin Norte;42000
Malvin Norte;0
Malvin Norte;0
Malvin Norte;10000
Malvin Norte;0
Aguada;32271
Aguada;14000
Tres Ombues y Victoria;15000
Sayago;60000
Sayago;55118
Jardines del Hipodromo;75700
Cordon;146368
Cordon;24000
Cordon;0
Pta. Rieles y Bella Italia;32262
Pta. Rieles y Bella Italia;24802
Pta. Rieles y Bella Italia;0
Jardines del Hipodromo;31500
Colon Sureste y Abayuba;27666 y66667
Colon Sureste y Abayuba;0
Colon Sureste y Abayuba;0
Colon Sureste y Abayuba;0
Colon Sureste y Abayuba;0
Punta Carretas;0
Pta. Rieles y Bella Italia;22180
Pta. Rieles y Bella Italia;3140
Pta. Rieles y Bella Italia;1500
Pta. Rieles y Bella Italia;22180
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Buceo;54271
Buceo;0
Buceo;0
Buceo;0
Aires Puros;32271
Punta Gorda;56271
Punta Gorda;2271
Punta Gorda;0
Punta Carretas;54453
Pta. Rieles y Bella Italia;22271
Prado y Nueva Savona;18189
Prado y Nueva Savona;26689
Pocitos;0
Pocitos;8300
Pocitos;0
Nuevo Paris;100288
Nuevo Paris;0
Nuevo Paris;21788
Nuevo Paris;0
Punta Carretas;231783 y5
Punta Carretas;0
Punta Carretas;122954 y6667
Mercado Modelo y Bolivar;34762
Mercado Modelo y Bolivar;48256
Mercado Modelo y Bolivar;0
Parque Rodo;37118
Parque Rodo;39118
Parque Rodo;0
Capurro y Bella Vista;31762
Pocitos;86750
Belvedere;61811
Belvedere;62271
Belvedere;0
Centro;82303 y33333
Flor de Maronas;42197
Flor de Maronas;42197
Malvin;52180
Malvin;37180
Malvin;0
Cordon;68220
Cordon;10220
Conciliacion;37000
Conciliacion;11000
Conciliacion;4000
Malvin Norte;18416 y66667
Malvin Norte;10300
Cerro;36000
Pocitos;55000
Pocitos;82197
Pocitos;0
Penarol y Lavalleja;13096
Penarol y Lavalleja;14921
La Figurita;11700
La Figurita;11800
La Paloma y Tomkinson;15800
La Paloma y Tomkinson;35000
La Paloma y Tomkinson;12100
Brazo Oriental;36000
Brazo Oriental;60000
Pocitos;65400
La Teja;25000
La Teja;26720
La Teja;15000
La Teja;0
Ciudad Vieja;33516
Buceo;44288
Buceo;54288
Buceo;0
Buceo;0
Conciliacion;29437
Buceo;65680
Buceo;25000
Buceo;0
Buceo;0
Ituzaingo;10000
Ituzaingo;22271
Ituzaingo;28000
Colon Centro y Noroeste;76166 y66667
Colon Centro y Noroeste;11400
Colon Centro y Noroeste;0
Pocitos;72595 y33333
Villa Garcia y Manga Rur.;17197
Villa Garcia y Manga Rur.;30000
Villa Garcia y Manga Rur.;0
Las Canteras;21000
Prado y Nueva Savona;15000
Prado y Nueva Savona;11000
Cordon;49118
Cordon;42118
Buceo;20000
Buceo;65000
Colon Centro y Noroeste;54855
Colon Centro y Noroeste;0
Larranaga;29214
